2Theta_deg,Intensity_cps
14.2799,0.0
14.29061,0.0
14.30133,0.0
14.31204,0.0
14.32276,0.0
14.33348,0.0
14.34419,0.0
14.35491,0.0
14.36562,0.0
14.37634,0.0
14.38706,0.0
14.39777,0.0
14.40849,0.0
14.4192,0.0
14.42992,0.0
14.44063,0.0
14.45135,0.0
14.46207,0.0
14.47278,0.0
14.4835,0.0
14.49421,0.0
14.50493,0.0
14.51565,0.0
14.52636,0.0
14.53708,0.0
14.54779,0.0
14.55851,0.0
14.56922,0.0
14.57994,0.0
14.59066,0.0
14.60137,0.0
14.61209,0.0
14.6228,0.0
14.63352,0.0
14.64423,0.0
14.65495,0.0
14.66567,0.0
14.67638,0.0
14.6871,0.0
14.69781,0.0
14.70853,0.0
14.71925,0.0
14.72996,0.0
14.74068,0.0
14.75139,0.0
14.76211,0.0
14.77282,0.0
14.78354,0.0
14.79426,0.0
14.80497,0.0
14.81569,0.0
14.8264,0.0
14.83712,0.0
14.84784,0.0
14.85855,0.0
14.86927,0.0
14.87998,0.0
14.8907,0.0
14.90141,0.0
14.91213,0.0
14.92285,0.0
14.93356,0.0
14.94428,0.0
14.95499,0.0
14.96571,0.0
14.97643,0.0
14.98714,0.0
14.99786,0.0
15.00857,0.0
15.01929,0.0
15.03,0.0
15.04072,0.0
15.05144,0.0
15.06215,0.0
15.07287,0.0
15.08358,0.0
15.0943,0.0
15.10502,0.0
15.11573,0.0
15.12645,0.0
15.13716,0.0
15.14788,0.0
15.15859,0.0
15.16931,0.0
15.18003,0.0
15.19074,0.0
15.20146,0.0
15.21217,0.0
15.22289,0.0
15.2336,0.0
15.24432,0.0
15.25504,0.0
15.26575,0.0
15.27647,0.0
15.28718,0.0
15.2979,0.0
15.30862,0.0
15.31933,0.0
15.33005,0.0
15.34076,0.0
15.35148,0.0
15.36219,0.0
15.37291,0.0
15.38363,0.0
15.39434,0.0
15.40506,0.0
15.41577,0.0
15.42649,0.0
15.43721,0.0
15.44792,0.0
15.45864,0.0
15.46935,0.0
15.48007,0.0
15.49078,0.0
15.5015,0.0
15.51222,0.0
15.52293,0.0
15.53365,0.0
15.54436,0.0
15.55508,0.0
15.5658,0.0
15.57651,0.0
15.58723,0.0
15.59794,0.0
15.60866,0.0
15.61937,0.0
15.63009,0.0
15.64081,0.0
15.65152,0.0
15.66224,0.0
15.67295,0.0
15.68367,0.0
15.69438,0.0
15.7051,0.0
15.71582,0.0
15.72653,0.0
15.73725,0.0
15.74796,0.0
15.75868,0.0
15.7694,0.0
15.78011,0.0
15.79083,0.0
15.80154,0.0
15.81226,0.0
15.82297,0.0
15.83369,0.0
15.84441,0.0
15.85512,0.0
15.86584,0.0
15.87655,0.0
15.88727,0.0
15.89799,0.0
15.9087,0.0
15.91942,0.0
15.93013,0.0
15.94085,0.0
15.95156,0.0
15.96228,0.0
15.973,0.0
15.98371,0.0
15.99443,0.0
16.00514,0.0
16.01586,0.0
16.02658,0.0
16.03729,0.0
16.04801,0.0
16.05872,0.0
16.06944,0.0
16.08015,0.0
16.09087,0.0
16.10159,0.0
16.1123,0.0
16.12302,0.0
16.13373,0.0
16.14445,0.0
16.15517,0.0
16.16588,0.0
16.1766,0.0
16.18731,0.0
16.19803,0.0
16.20874,0.0
16.21946,0.0
16.23018,0.0
16.24089,0.0
16.25161,0.0
16.26232,0.0
16.27304,0.0
16.28375,0.0
16.29447,0.0
16.30519,0.0
16.3159,0.0
16.32662,0.0
16.33733,0.0
16.34805,0.0
16.35877,0.0
16.36948,0.0
16.3802,0.0
16.39091,0.0
16.40163,0.0
16.41234,0.0
16.42306,0.0
16.43378,0.0
16.44449,0.0
16.45521,0.0
16.46592,0.0
16.47664,0.0
16.48736,0.0
16.49807,0.0
16.50879,0.0
16.5195,0.0
16.53022,0.0
16.54093,0.0
16.55165,0.0
16.56237,0.0
16.57308,0.0
16.5838,0.0
16.59451,0.0
16.60523,0.0
16.61595,0.0
16.62666,0.0
16.63738,0.0
16.64809,0.0
16.65881,0.0
16.66952,0.0
16.68024,0.0
16.69096,0.0
16.70167,0.0
16.71239,0.0
16.7231,0.0
16.73382,0.0
16.74453,0.0
16.75525,0.0
16.76597,0.0
16.77668,0.0
16.7874,0.0
16.79811,0.0
16.80883,0.0
16.81955,0.0
16.83026,0.0
16.84098,0.0
16.85169,0.0
16.86241,0.0
16.87312,0.0
16.88384,0.0
16.89456,0.0
16.90527,0.0
16.91599,0.0
16.9267,0.0
16.93742,0.0
16.94814,0.0
16.95885,0.0
16.96957,0.0
16.98028,0.0
16.991,0.0
17.00171,0.0
17.01243,0.0
17.02315,0.0
17.03386,0.0
17.04458,0.0
17.05529,0.0
17.06601,0.0
17.07673,0.0
17.08744,0.0
17.09816,0.0
17.10887,0.0
17.11959,0.0
17.1303,0.0
17.14102,0.0
17.15174,0.0
17.16245,0.0
17.17317,0.0
17.18388,0.0
17.1946,0.0
17.20532,0.0
17.21603,0.0
17.22675,0.0
17.23746,0.0
17.24818,0.0
17.25889,0.0
17.26961,0.0
17.28033,0.0
17.29104,0.0
17.30176,0.0
17.31247,0.0
17.32319,0.0
